dai 1336a 90
    1.000000     -0.2595297E-04
   0.9933421      0.1062658E-02
   0.9846409      0.2481781E-02
   0.9748806      0.4079814E-02
   0.9642844      0.5865551E-02
   0.9529976      0.7863987E-02
   0.9410770      0.1006768E-01
   0.9286601      0.1243904E-01
   0.9159507      0.1493945E-01
   0.9031006      0.1754739E-01
   0.8901598      0.2025792E-01
   0.8771294      0.2307282E-01
   0.8639953      0.2599460E-01
   0.8507451      0.2901569E-01
   0.8373913      0.3212069E-01
   0.8239579      0.3529701E-01
   0.8104474      0.3853962E-01
   0.7968434      0.4184446E-01
   0.7831417      0.4520085E-01
   0.7693607      0.4859208E-01
   0.7555253      0.5199935E-01
   0.7416612      0.5540647E-01
   0.7278047      0.5880359E-01
   0.7140071      0.6217731E-01
   0.7003152      0.6550553E-01
   0.6867525      0.6876892E-01
   0.6733216      0.7195289E-01
   0.6600123      0.7504619E-01
   0.6468074      0.7804192E-01
   0.6336959      0.8093485E-01
   0.6206733      0.8371839E-01
   0.6077350      0.8638588E-01
   0.5948714      0.8893217E-01
   0.5820736      0.9135342E-01
   0.5693377      0.9364537E-01
   0.5566610      0.9580302E-01
   0.5440368      0.9782180E-01
   0.5314535      0.9969907E-01
   0.5188994      0.1014332    
   0.5063640      0.1030228    
   0.4938364      0.1044678    
   0.4813052      0.1057683    
   0.4687613      0.1069260    
   0.4562001      0.1079426    
   0.4436217      0.1088191    
   0.4310288      0.1095564    
   0.4184262      0.1101547    
   0.4058189      0.1106139    
   0.3932114      0.1109337    
   0.3806079      0.1111137    
   0.3680127      0.1111535    
   0.3554302      0.1110529    
   0.3428658      0.1108110    
   0.3303249      0.1104272    
   0.3178126      0.1099004    
   0.3053324      0.1092298    
   0.2928894      0.1084147    
   0.2804908      0.1074546    
   0.2681453      0.1063487    
   0.2558616      0.1050960    
   0.2436485      0.1036956    
   0.2315170      0.1021467    
   0.2194801      0.1004487    
   0.2075525      0.9860094E-01
   0.1957501      0.9660315E-01
   0.1840912      0.9445479E-01
   0.1725978      0.9215678E-01
   0.1612933      0.8970946E-01
   0.1501994      0.8711302E-01
   0.1393357      0.8436921E-01
   0.1287287      0.8148356E-01
   0.1184127      0.7846614E-01
   0.1084303      0.7533093E-01
   0.9882972E-01  0.7209799E-01
   0.8966189E-01  0.6879074E-01
   0.8098007E-01  0.6543743E-01
   0.7282901E-01  0.6206966E-01
   0.6524520E-01  0.5871621E-01
   0.5824813E-01  0.5540613E-01
   0.5183764E-01  0.5216436E-01
   0.4600160E-01  0.4901045E-01
   0.4071275E-01  0.4595991E-01
   0.3593437E-01  0.4302145E-01
   0.3163086E-01  0.4019946E-01
   0.2776357E-01  0.3749664E-01
   0.2429139E-01  0.3491237E-01
   0.2117823E-01  0.3243933E-01
   0.1838851E-01  0.3006687E-01
   0.1588675E-01  0.2778432E-01
   0.1364059E-01  0.2558228E-01
   0.1162452E-01  0.2345500E-01
   0.9817859E-02  0.2139954E-01
   0.8202076E-02  0.1941381E-01
   0.6760456E-02  0.1749609E-01
   0.5482880E-02  0.1564335E-01
   0.4361472E-02  0.1384996E-01
   0.3386872E-02  0.1210846E-01
   0.2549761E-02  0.1041111E-01
   0.1841307E-02  0.8753462E-02
   0.1254087E-02  0.7135926E-02
   0.7818283E-03  0.5565905E-02
   0.4184158E-03  0.4046715E-02
   0.1640569E-03  0.2580697E-02
   0.2328048E-04  0.1167181E-02
   0.1535864E-05 -0.2162869E-03
   0.1071866E-03 -0.1590553E-02
   0.3444751E-03 -0.2970167E-02
   0.7201018E-03 -0.4360655E-02
   0.1242863E-02 -0.5746944E-02
   0.1928321E-02 -0.7103713E-02
   0.2796348E-02 -0.8411717E-02
   0.3859694E-02 -0.9647496E-02
   0.5122704E-02 -0.1079243E-01
   0.6586160E-02 -0.1183031E-01
   0.8239763E-02 -0.1276754E-01
   0.1006836E-01 -0.1361494E-01
   0.1207080E-01 -0.1438371E-01
   0.1425713E-01 -0.1508719E-01
   0.1663491E-01 -0.1574469E-01
   0.1921706E-01 -0.1636933E-01
   0.2202975E-01 -0.1696101E-01
   0.2510407E-01 -0.1752068E-01
   0.2847582E-01 -0.1805269E-01
   0.3218973E-01 -0.1855975E-01
   0.3630376E-01 -0.1903854E-01
   0.4088769E-01 -0.1948669E-01
   0.4602092E-01 -0.1990521E-01
   0.5178876E-01 -0.2029427E-01
   0.5828001E-01 -0.2064380E-01
   0.6557307E-01 -0.2094304E-01
   0.7373034E-01 -0.2118504E-01
   0.8279289E-01 -0.2135780E-01
   0.9274677E-01 -0.2144718E-01
   0.1035309     -0.2144617E-01
   0.1150570     -0.2135140E-01
   0.1271983     -0.2116677E-01
   0.1398239     -0.2090022E-01
   0.1528171     -0.2055747E-01
   0.1660935     -0.2014648E-01
   0.1795955     -0.1967595E-01
   0.1932709     -0.1915581E-01
   0.2070743     -0.1859361E-01
   0.2209737     -0.1799494E-01
   0.2349513     -0.1736479E-01
   0.2489929     -0.1670757E-01
   0.2630848     -0.1602771E-01
   0.2772163     -0.1532779E-01
   0.2913823     -0.1461017E-01
   0.3055810     -0.1387728E-01
   0.3198103     -0.1313167E-01
   0.3340672     -0.1237569E-01
   0.3483476     -0.1161159E-01
   0.3626475     -0.1084114E-01
   0.3769683     -0.1006533E-01
   0.3913166     -0.9285677E-02
   0.4056942     -0.8505670E-02
   0.4200916     -0.7728981E-02
   0.4344979     -0.6956940E-02
   0.4489104     -0.6189999E-02
   0.4633285     -0.5428970E-02
   0.4777449     -0.4675456E-02
   0.4921485     -0.3933080E-02
   0.5065362     -0.3206428E-02
   0.5209125     -0.2497757E-02
   0.5352801     -0.1807103E-02
   0.5496366     -0.1134709E-02
   0.5639755     -0.4814392E-03
   0.5782884      0.1514198E-03
   0.5925685      0.7610096E-03
   0.6068143      0.1344320E-02
   0.6210274      0.1898927E-02
   0.6352093      0.2422721E-02
   0.6493614      0.2913855E-02
   0.6634845      0.3370643E-02
   0.6775794      0.3791462E-02
   0.6916455      0.4174884E-02
   0.7056804      0.4519373E-02
   0.7196843      0.4822934E-02
   0.7336612      0.5083741E-02
   0.7476148      0.5300673E-02
   0.7615411      0.5472332E-02
   0.7754340      0.5596206E-02
   0.7892933      0.5669493E-02
   0.8031251      0.5690358E-02
   0.8169316      0.5657929E-02
   0.8307105      0.5571175E-02
   0.8444610      0.5428539E-02
