dai 1336a 80
   0.4921501      0.2099242E-02
   0.5065377      0.2693872E-02
   0.5209139      0.3261086E-02
   0.5352816      0.3801028E-02
   0.5496380      0.4313834E-02
   0.5639769      0.4799179E-02
   0.5782897      0.5256518E-02
   0.5925697      0.5683854E-02
   0.6068155      0.6078945E-02
   0.6210285      0.6440087E-02
   0.6352104      0.6765971E-02
   0.6493624      0.7055560E-02
   0.6634855      0.7307932E-02
   0.6775804      0.7522252E-02
   0.6916464      0.7698088E-02
   0.7056813      0.7835016E-02
   0.7196851      0.7932066E-02
   0.7336620      0.7988279E-02
   0.7476155      0.8002937E-02
   0.7615418      0.7974729E-02
   0.7754346      0.7901633E-02
   0.7892939      0.7781682E-02
   0.8031256      0.7613785E-02
   0.8169321      0.7397813E-02
   0.8307109      0.7133461E-02
   0.8444613      0.6819644E-02
   0.8581881      0.6455479E-02
   0.8718885      0.6042786E-02
   0.8855404      0.5584796E-02
   0.8991103      0.5083189E-02
   0.9125723      0.4538515E-02
   0.9258865      0.3955475E-02
   0.9389235      0.3347134E-02
   0.9514740      0.2728577E-02
   0.9633319      0.2106346E-02
   0.9743561      0.1488536E-02
   0.9843857      0.9026177E-03
   0.9932474      0.3771731E-03
    1.000000     -0.2595297E-04
