dai 1335
    1.000000       0.000000    
   0.9934523      0.1185731E-02
   0.9848515      0.2751554E-02
   0.9750867      0.4544474E-02
   0.9643210      0.6556167E-02
   0.9527506      0.8775504E-02
   0.9405496      0.1118007E-01
   0.9279240      0.1373532E-01
   0.9150593      0.1641469E-01
   0.9020679      0.1920753E-01
   0.8889755      0.2211398E-01
   0.8757854      0.2512987E-01
   0.8625119      0.2824748E-01
   0.8491759      0.3145701E-01
   0.8357992      0.3474839E-01
   0.8223940      0.3811738E-01
   0.8089480      0.4156698E-01
   0.7954333      0.4509826E-01
   0.7818409      0.4870328E-01
   0.7681851      0.5237031E-01
   0.7544791      0.5609139E-01
   0.7407235      0.5986136E-01
   0.7269131      0.6367523E-01
   0.7130435      0.6752702E-01
   0.6991318      0.7140280E-01
   0.6852384      0.7527546E-01
   0.6714392      0.7911047E-01
   0.6577791      0.8288100E-01
   0.6442734      0.8656706E-01
   0.6309302      0.9015007E-01
   0.6177535      0.9361258E-01
   0.6047341      0.9694028E-01
   0.5918483      0.1001250    
   0.5790696      0.1031641    
   0.5663746      0.1060553    
   0.5537493      0.1087975    
   0.5411956      0.1113874    
   0.5287244      0.1138168    
   0.5163399      0.1160768    
   0.5040364      0.1181609    
   0.4917993      0.1200648    
   0.4796059      0.1217856    
   0.4674336      0.1233254    
   0.4552663      0.1246853    
   0.4430949      0.1258669    
   0.4309163      0.1268714    
   0.4187327      0.1276990    
   0.4065444      0.1283495    
   0.3943485      0.1288224    
   0.3821430      0.1291190    
   0.3699321      0.1292399    
   0.3577229      0.1291854    
   0.3455186      0.1289550    
   0.3333187      0.1285488    
   0.3211289      0.1279681    
   0.3089639      0.1272140    
   0.2968360      0.1262848    
   0.2847449      0.1251778    
   0.2726844      0.1238923    
   0.2606556      0.1224297    
   0.2486682      0.1207918    
   0.2367378      0.1189808    
   0.2248834      0.1169991    
   0.2131234      0.1148470    
   0.2014714      0.1125239    
   0.1899398      0.1100300    
   0.1785436      0.1073664    
   0.1673016      0.1045354    
   0.1562364      0.1015405    
   0.1453734      0.9838722E-01
   0.1347430      0.9508238E-01
   0.1243793      0.9163629E-01
   0.1143212      0.8806122E-01
   0.1046107      0.8437353E-01
   0.9529041E-01  0.8059348E-01
   0.8640491E-01  0.7674495E-01
   0.7799387E-01  0.7285678E-01
   0.7009337E-01  0.6896104E-01
   0.6273533E-01  0.6509441E-01
   0.5593748E-01  0.6129249E-01
   0.4970749E-01  0.5758583E-01
   0.4403822E-01  0.5400130E-01
   0.3890616E-01  0.5055648E-01
   0.3428256E-01  0.4725662E-01
   0.3013065E-01  0.4410281E-01
   0.2640704E-01  0.4109247E-01
   0.2307028E-01  0.3821801E-01
   0.2008119E-01  0.3546868E-01
   0.1740129E-01  0.3283351E-01
   0.1499516E-01  0.3030199E-01
   0.1283512E-01  0.2786530E-01
   0.1089963E-01  0.2551764E-01
   0.9169124E-02  0.2325506E-01
   0.7625313E-02  0.2107420E-01
   0.6254451E-02  0.1897068E-01
   0.5045683E-02  0.1693686E-01
   0.3986954E-02  0.1496324E-01
   0.3066656E-02  0.1304000E-01
   0.2275255E-02  0.1115942E-01
   0.1607344E-02  0.9321366E-02
   0.1059227E-02  0.7531622E-02
   0.6265205E-03  0.5798566E-02
   0.3064115E-03  0.4129752E-02
   0.9952247E-04  0.2521356E-02
   0.6218218E-05  0.9559505E-03
   0.3081832E-04 -0.5920443E-03
   0.1815329E-03 -0.2144931E-02
   0.4717049E-03 -0.3710036E-02
   0.9176748E-03 -0.5278162E-02
   0.1529219E-02 -0.6827316E-02
   0.2312786E-02 -0.8336094E-02
   0.3277445E-02 -0.9784093E-02
   0.4435216E-02 -0.1114339E-01
   0.5799215E-02 -0.1238397E-01
   0.7362971E-02 -0.1350312E-01
